date,proposer
2023-03-10,0.0262503157987807
2023-03-11,0.020791563181959
2023-03-12,0.0242138480145377
2023-03-13,0.0233481618452042
2023-03-14,0.022080891531399
2023-03-15,0.0254200973893381
2023-03-16,0.0209999687571562
2023-03-17,0.0197797124353857
2023-03-18,0.0225535041136264
2023-03-19,0.0209963491873905
2023-03-20,0.0214424756643614
2023-03-21,0.0215771369587167
2023-03-22,0.0221595405578314
2023-03-23,0.0215089372968744
2023-03-24,0.020361724429277
2023-03-25,0.0213042248132702
2023-03-26,0.0226826278427811
2023-03-27,0.0220572656518078
2023-03-28,0.0225819677673795
2023-03-29,0.0201713155067642
2023-03-30,0.0217227295399082
2023-03-31,0.0217170789777536
2023-04-01,0.0220864316051583
2023-04-02,0.0246053380737285
2023-04-03,0.0246915527456936
