date,total
2023-04-04,0.164912012302536
2023-04-05,0.1655918026632046
2023-04-06,0.1672721747016088
2023-04-07,0.1645617590347978
2023-04-08,0.1638870902171079
2023-04-09,0.1643953381800351
2023-04-10,0.1655896304362298
2023-04-11,0.1630122407341903
2023-04-12,0.1660624553797074
2023-04-13,0.1792039795742632
2023-04-14,0.1728774020126118
2023-04-15,0.1711612393132549
2023-04-16,0.1679290620559044
2023-04-17,0.166346834795954
2023-04-18,0.165570386157559
2023-04-19,0.1664793832536277
2023-04-20,0.1665120520855723
2023-04-21,0.1654495500631925
2023-04-22,0.1637902833426865
2023-04-23,0.1647736457922233
2023-04-24,0.1641785306640288
2023-04-25,0.1643441254160507
2023-04-26,0.1643753597325403
2023-04-27,0.1639095386450668
2023-04-28,0.1640963176647911
2023-04-29,0.1645329628955725
2023-04-30,0.163540407151379
2023-05-01,0.1638186347611481
2023-05-02,0.1644245517319307
2023-05-03,0.1644185605434858
2023-05-04,0.1646014349176525
2023-05-05,0.1645284083959208
2023-05-06,0.1645967377093524
2023-05-07,0.1645880533003376
2023-05-08,0.1648713771889107
2023-05-09,0.1635453553493544
2023-05-10,0.1649106556187229
2023-05-11,0.1681381418033332
2023-05-12,0.179900756058394
2023-05-13,0.1679434209331722
2023-05-14,0.1675011973617828
2023-05-15,0.1660943635007936
2023-05-16,0.1656539972505286
2023-05-17,0.1634724771909776
2023-05-18,0.1633322380240303
2023-05-19,0.1628715927354864
2023-05-20,0.1631343611899587
2023-05-21,0.1622936227857274
2023-05-22,0.1624551198198063
2023-05-23,0.1631464555653123
2023-05-24,0.1627857198428852
2023-05-25,0.1636767769717513
2023-05-26,0.1626510241993715
2023-05-27,0.1614704879834121
2023-05-28,0.1622297979711393
2023-05-29,0.1622469235046455
2023-05-30,0.1626220613355586
2023-05-31,0.1637703695191255
2023-06-01,0.1631892496647131
2023-06-02,0.1641773930013943
2023-06-03,0.163184291170505
2023-06-04,0.1638059238059035
2023-06-05,0.1646688084033682
2023-06-06,0.1636344011240385
2023-06-07,0.1646793910046597
2023-06-08,0.165395126058196
2023-06-09,0.1654018391035345
2023-06-10,0.1627271192277837
2023-06-11,0.1636611413722619
2023-06-12,0.1649712136091776
2023-06-13,0.1645186669529306
2023-06-14,0.1636946173027544
2023-06-15,0.1626867063311641
2023-06-16,0.1626338763642332
2023-06-17,0.1626929705924871
2023-06-18,0.161647143863878
2023-06-19,0.1636288296790782
2023-06-20,0.1643592047434066
2023-06-21,0.1636205997098971
2023-06-22,0.1624411685381019
2023-06-23,0.1629076822786508
2023-06-24,0.1623920705966601
2023-06-25,0.1624303140556124
2023-06-26,0.1632519170334403
2023-06-27,0.1630613729019405
2023-06-28,0.1615775351732415
2023-06-29,0.1614197305057094
2023-06-30,0.1634267366165358
2023-07-01,0.1631585334937064
2023-07-02,0.1617346896617861
2023-07-03,0.1639768601856599
2023-07-04,0.1630122386498944
2023-07-05,0.1619566259953744
2023-07-06,0.1629129114024459
2023-07-07,0.1623531628255519
2023-07-08,0.1635270014888541
2023-07-09,0.1628970105590061
2023-07-10,0.1640210859397279
2023-07-11,0.1639965391299744
2023-07-12,0.1639833631920264
2023-07-13,0.1636106971007895
2023-07-14,0.1640817631997384
2023-07-15,0.1637034246970803
2023-07-16,0.16306610293526
2023-07-17,0.1630673966576592
2023-07-18,0.1630449250060062
2023-07-19,0.1626027712570157
2023-07-20,0.1630936630760333
2023-07-21,0.1634559612627351
2023-07-22,0.1618926408558567
2023-07-23,0.1631579447218121
2023-07-24,0.1634682038497161
2023-07-25,0.1637341744404425
2023-07-26,0.1626171014710489
2023-07-27,0.1625619293313267
2023-07-28,0.1625824718339144
2023-07-29,0.1624881883770355
2023-07-30,0.1632299720559444
2023-07-31,0.1623626858655289
2023-08-01,0.1617103640009054
2023-08-02,0.1623598656571396
2023-08-03,0.1639364171168262
2023-08-04,0.1626402769775192
2023-08-05,0.1635556271136833
2023-08-06,0.1637534291989135
2023-08-07,0.1644362632716716
2023-08-08,0.1641560725169524
2023-08-09,0.1642786769606472
2023-08-10,0.1639547587112413
2023-08-11,0.1643769936577277
2023-08-12,0.1629309664709963
2023-08-13,0.1627525817274249
2023-08-14,0.1641539331675869
2023-08-15,0.1635782692090346
2023-08-16,0.1634048361532893
2023-08-17,0.1642001232036591
2023-08-18,0.1653244262665412
2023-08-19,0.1653882102525208
2023-08-20,0.1656675481852545
2023-08-21,0.1657364913082186
2023-08-22,0.1635420372071188
2023-08-23,0.1636587964335381
2023-08-24,0.164633450101834
2023-08-25,0.1648650637693691
2023-08-26,0.1659551621279593
2023-08-27,0.1663925662950378
2023-08-28,0.1641010821135695
2023-08-29,0.1658624333258418
2023-08-30,0.1617953002389818
2023-08-31,0.1627721594332629
2023-09-01,0.1625534648983149
2023-09-02,0.1619419871168217
2023-09-03,0.1615103490966449
2023-09-04,0.1619373250407221
2023-09-05,0.162289059271415
2023-09-06,0.1619931901831346
2023-09-07,0.1623791327820272
2023-09-08,0.1623415658769178
2023-09-09,0.1627502105413858
2023-09-10,0.162556774691005
2023-09-11,0.1628142921150455
2023-09-12,0.163282275557834
2023-09-13,0.1631894357331291
2023-09-14,0.1637143379252439
2023-09-15,0.163530805877123
