date,sync
2023-03-09,0.0013590057922024
2023-03-10,0.0017600228876771
2023-03-11,0.0019996831401205
2023-03-12,0.0017008839198655
2023-03-13,0.0013115891409653
2023-03-14,0.0010770848125381
2023-03-15,0.0009872126496593
2023-03-16,0.001056179358761
2023-03-17,0.0012707122229054
2023-03-18,0.0016310269467248
2023-03-19,0.0019892624099495
2023-03-20,0.0018135614794323
2023-03-21,0.0013961033558797
2023-03-22,0.0011207877599252
2023-03-23,0.0009996966231984
2023-03-24,0.0010190588203669
2023-03-25,0.0011954159901287
2023-03-26,0.0015304691292631
2023-03-27,0.0019818003772825
2023-03-28,0.0019565179914332
2023-03-29,0.0014832659407065
2023-03-30,0.0011795342234813
2023-03-31,0.0010127596284421
2023-04-01,0.0010014759861141
2023-04-02,0.0011479982862705
