date,sync
2023-04-15,832.3542834540499
2023-04-16,963.8173108120892
2023-04-17,1011.7261027641304
2023-04-18,982.4572692150932
2023-04-19,877.4663908002534
2023-04-20,702.922501241115
2023-04-21,508.8898960180362
2023-04-22,591.5108805416563
2023-04-23,807.5701621196116
2023-04-24,945.169062570733
2023-04-25,1003.4614556292312
2023-04-26,990.6649118670248
2023-04-27,914.0587658661864
2023-04-28,755.3535891023937
2023-04-29,504.1379116107362
2023-04-30,513.0364702526741
2023-05-01,760.1228325828794
2023-05-02,919.4505270655004
2023-05-03,999.7437716865304
2023-05-04,1008.4218571505484
2023-05-05,942.8446100595468
2023-05-06,802.79333859072
2023-05-07,588.5531949006785
2023-05-08,509.2363878993826
2023-05-09,710.2489477593996
2023-05-10,882.7963743054372
2023-05-11,988.156002254667
2023-05-12,1001.8858169997424
2023-05-13,960.2290829381308
2023-05-14,846.4737574870203
2023-05-15,653.2362568124282
2023-05-16,505.2358233934623
2023-05-17,649.4901620525991
2023-05-18,842.8113690849673
2023-05-19,964.9717823553048
2023-05-20,1011.8242429142005
2023-05-21,984.079120514147
2023-05-22,879.6378478292323
2023-05-23,704.0119046935496
2023-05-24,505.5141597341399
2023-05-25,586.2835852269634
2023-05-26,800.3709062664166
2023-05-27,939.0292019833968
2023-05-28,1008.923127129368
2023-05-29,988.6471537656556
2023-05-30,914.8002916196856
2023-05-31,763.0260661262829
2023-06-01,517.4309410907172
2023-06-02,506.6891835549527
2023-06-03,755.5003732782084
2023-06-04,912.4600059337572
2023-06-05,994.0918839064524
2023-06-06,1002.9321561138124
2023-06-07,940.676654269754
2023-06-08,804.1711099458367
2023-06-09,590.9384715611714
2023-06-10,502.1160902262484
2023-06-11,701.3524960707875
2023-06-12,875.0325774526256
2023-06-13,975.3436812346592
2023-06-14,1009.667908692202
2023-06-15,966.5062282403514
2023-06-16,852.2508051188669
2023-06-17,659.3008004804066
2023-06-18,508.2598554389151
2023-06-19,646.0292021455012
2023-06-20,839.4698476170555
2023-06-21,966.6056827284694
2023-06-22,1012.7077288479488
2023-06-23,986.5044054459904
2023-06-24,886.7506103426175
2023-06-25,715.9062326669191
2023-06-26,506.4332577840588
2023-06-27,573.5228371804158
2023-06-28,794.3864620516151
2023-06-29,936.3587301846004
2023-06-30,1003.5774821076876
2023-07-01,995.2061605136436
2023-07-02,916.9949205236186
2023-07-03,770.2351948523694
2023-07-04,527.4508454027706
2023-07-05,507.091258395069
2023-07-06,747.2499370027501
2023-07-07,909.5366664866924
2023-07-08,998.1867214227934
2023-07-09,1011.9143873298178
2023-07-10,950.6843359439237
2023-07-11,814.9707879228588
2023-07-12,603.6343245689727
2023-07-13,508.1296716215748
2023-07-14,698.8680155721636
2023-07-15,876.6395866809906
2023-07-16,975.3180446144062
2023-07-17,1015.0674652702492
2023-07-18,970.3419077576076
2023-07-19,857.3929567073524
2023-07-20,666.4869574155856
2023-07-21,506.1452003139296
2023-07-22,640.8317642090851
2023-07-23,833.1187793203216
2023-07-24,961.6714139306512
2023-07-25,1015.8623960813773
2023-07-26,988.2242287515064
2023-07-27,886.336495131815
2023-07-28,720.1544176165571
2023-07-29,505.7729159909367
2023-07-30,568.614950505463
2023-07-31,778.8387053269472
2023-08-01,936.5847206174302
2023-08-02,1003.781118134622
2023-08-03,999.2790519170624
2023-08-04,922.0669771476024
2023-08-05,772.873165149844
2023-08-06,537.2641072363101
2023-08-07,508.4138213339234
2023-08-08,748.0412418950639
2023-08-09,904.172008443202
2023-08-10,993.0088086505314
2023-08-11,1008.347104207566
2023-08-12,948.4844071023322
2023-08-13,817.4207417811319
2023-08-14,612.2940441024574
2023-08-15,508.8125965413182
2023-08-16,690.1995448094435
2023-08-17,871.8838797626687
2023-08-18,976.9166255130076
2023-08-19,1013.340719661888
2023-08-20,970.6545000698122
2023-08-21,856.3799345893491
2023-08-22,668.5177728660349
2023-08-23,500.8243438612
2023-08-24,626.297959849837
2023-08-25,829.6462348762516
2023-08-26,957.943929934102
2023-08-27,1012.7584258976044
2023-08-28,982.9891703142608
2023-08-29,894.9408848656782
2023-08-30,726.7803853261127
2023-08-31,508.0337028916325
2023-09-01,559.1092897111326
2023-09-02,785.0248036517129
2023-09-03,930.2601232307994
2023-09-04,1003.5794556000568
2023-09-05,1000.37387458249
2023-09-06,920.2493856846794
2023-09-07,777.5936445118529
2023-09-08,545.8610823973959
2023-09-09,509.24193085749886
2023-09-10,739.3871431574232
2023-09-11,900.5746138128877
2023-09-12,988.5015914254008
2023-09-13,1011.332390548985
2023-09-14,956.4884190876916
2023-09-15,825.1563265688226
2023-09-16,620.7656196134479
