date,attestation
2023-03-10,0.0105715334740499
2023-03-11,0.0084190574499671
2023-03-12,0.009054790889619
2023-03-13,0.0092089032275548
2023-03-14,0.009946292152938
2023-03-15,0.0099166441498128
2023-03-16,0.0098209194291534
2023-03-17,0.0091792754408877
2023-03-18,0.0096600553983292
2023-03-19,0.0092780102293807
2023-03-20,0.0095184844389071
2023-03-21,0.0082722928964662
2023-03-22,0.008267992548075
2023-03-23,0.0091775859307561
2023-03-24,0.0084165758069942
2023-03-25,0.0080081875069193
2023-03-26,0.0083842804126084
2023-03-27,0.0100539981447989
2023-03-28,0.0107189778084271
2023-03-29,0.0107646250440469
2023-03-30,0.0096274313199822
2023-03-31,0.0091979025051689
2023-04-01,0.0109368941483034
2023-04-02,0.0121499880770288
2023-04-03,0.0097682332193238
