date,sync
2023-03-11,0.9990993280312384
2023-03-12,0.9989516230330322
2023-03-13,0.9986958694009926
2023-03-14,0.9984460705202048
2023-03-15,0.9981963234120264
2023-03-16,0.9984155775184184
2023-03-17,0.998666493232405
2023-03-18,0.9989203924011892
2023-03-19,0.9991040151672592
2023-03-20,0.9990201863209248
2023-03-21,0.9987722722182322
2023-03-22,0.9985211608642252
2023-03-23,0.9982782778665388
2023-03-24,0.9983580778364533
2023-03-25,0.9986074834333768
2023-03-26,0.9988674485157114
2023-03-27,0.9991099520026744
2023-03-28,0.9990971385914424
2023-03-29,0.9988401175847166
2023-03-30,0.9985984628514212
2023-03-31,0.9983449602522888
2023-04-01,0.9983149157435692
2023-04-02,0.9985731941662606
2023-04-03,0.9988117217906608
2023-04-04,0.9990574675607682
